# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
168 -0.5040101179 -0.166395478 0.810268627 0.248497682 3.502428128 6.423749931 -3.996027445 3 frontright_fisheye_image/00033.jpg

169 0.6115107365 0.7908571317 0.01839948425 -0.01615782695 -7.197597196 -0.5163760895 3.119562117 4 left_fisheye_image/00033.jpg

170 -0.6187202787 0.7851700377 0.02374495075 0.01137567427 -7.182038166 -1.130165068 -3.206419869 5 right_fisheye_image/00033.jpg

171 -0.3895449329 -0.5128688976 0.6064726405 -0.4662737131 -1.721801736 2.252713816 -7.466107405 1 back_fisheye_image/00034.jpg

172 0.2642032974 0.7987832296 -0.2139928837 -0.4963355876 -2.79747506 1.787072293 6.349116201 2 frontleft_fisheye_image/00034.jpg

173 -0.1911012337 0.8201246789 0.07913077774 -0.5334924082 -2.778488038 -4.77324496 4.466814909 3 frontright_fisheye_image/00034.jpg

174 0.05290473492 0.06353882783 0.7854963368 -0.6133183604 7.310109743 0.730822987 -1.695312037 4 left_fisheye_image/00034.jpg

175 -0.05180698398 0.06240698358 0.7874718792 0.6109905435 7.320023835 0.1904173625 1.628229841 5 right_fisheye_image/00034.jpg

176 -0.3974411163 -0.5189343099 0.6007453925 -0.4602746077 -1.847186269 2.081971038 -6.806479285 1 back_fisheye_image/00035.jpg

177 0.2602096127 0.8013609036 -0.1925861662 -0.5030131491 -2.454648818 1.253436304 5.927566997 2 frontleft_fisheye_image/00035.jpg

178 -0.1958464784 0.8200444337 0.1008351997 -0.5282078626 -2.451081968 -4.663006038 3.833718886 3 frontright_fisheye_image/00035.jpg

179 0.03464074054 0.04016688508 0.7938643585 -0.6057772039 6.590924487 0.8681200175 -2.02167499 4 left_fisheye_image/00035.jpg

180 -0.02748402481 0.03448228806 0.7832810193 0.6201019634 6.495223771 0.2243092223 2.073719303 5 right_fisheye_image/00035.jpg

181 -0.4175915225 -0.5465112296 0.5766882418 -0.4408780647 -2.424254533 1.846414836 -5.878406521 1 back_fisheye_image/00036.jpg

182 0.2381775594 0.8083819611 -0.1648693249 -0.5124530816 -2.0676455 0.4170428057 5.433196145 2 frontleft_fisheye_image/00036.jpg

183 -0.2179070403 0.8167726792 0.1277575241 -0.5187262547 -2.076319753 -4.552640101 2.811355518 3 frontright_fisheye_image/00036.jpg

